id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"Unit_Veh_Drone","combat.vehicle","Recon Drone","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Drone_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Drone","combat.vehicle","Recon Drone","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Drone_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Attack","combat.vehicle","Attack Helicopter","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Helicopter_Attack/Unit_Veh_Helicopter_Attack_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Helicopter_Attack","combat.vehicle","Attack Helicopter","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Helicopter_Attack_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Attack","combat.vehicle","Attack Helicopter","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Helicopter_Attack_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Attack_Small","combat.vehicle","Light Attack Helicopter","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Helicopter_Attack_Small/Unit_Veh_Helicopter_Attack_Small_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Helicopter_Attack_Small","combat.vehicle","Light Attack Helicopter","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Helicopter_Attack_Small_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Attack_Small","combat.vehicle","Light Attack Helicopter","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Helicopter_Attack_Small_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Transport","combat.vehicle","Transport Helicopter","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Helicopter_Transport/Unit_Veh_Helicopter_Transport_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Helicopter_Transport","combat.vehicle","Transport Helicopter","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Helicopter_Transport_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Helicopter_Transport","combat.vehicle","Transport Helicopter","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Helicopter_Transport_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Jet_01","combat.vehicle","Strike Jet","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Jet_01/Unit_Veh_Jet_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Jet_01","combat.vehicle","Strike Jet","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Jet_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Jet_01","combat.vehicle","Strike Jet","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Jet_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Jet_02","combat.vehicle","Fighter Jet","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Jet_02/Unit_Veh_Jet_02_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Jet_02","combat.vehicle","Fighter Jet","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Jet_02_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Jet_02","combat.vehicle","Fighter Jet","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Jet_02_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Light_Armored_Car","combat.vehicle","Light Armored Car","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Light_Armored_Car/Unit_Veh_Light_Armored_Car_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Light_Armored_Car","combat.vehicle","Light Armored Car","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Light_Armored_Car_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Light_Armored_Car","combat.vehicle","Light Armored Car","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Light_Armored_Car_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Missle_Launcher_Air","combat.vehicle","Air Missile Launcher","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Missle_Launcher_Air/Unit_Veh_Missle_Launcher_Air_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Missle_Launcher_Air","combat.vehicle","Air Missile Launcher","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Missle_Launcher_Air_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Missle_Launcher_Air","combat.vehicle","Air Missile Launcher","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Missle_Launcher_Air_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Missle_Launcher_Ground","combat.vehicle","Ground Missile Launcher","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Missle_Launcher_Ground/Unit_Veh_Missle_Launcher_Ground_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Missle_Launcher_Ground","combat.vehicle","Ground Missile Launcher","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Missle_Launcher_Ground_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Missle_Launcher_Ground","combat.vehicle","Ground Missile Launcher","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Missle_Launcher_Ground_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Plane_Transport","combat.vehicle","Transport Plane","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Plane_Transport/Unit_Veh_Plane_Transport_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Plane_Transport","combat.vehicle","Transport Plane","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Plane_Transport_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Plane_Transport","combat.vehicle","Transport Plane","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Plane_Transport_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Radar_Tank","combat.vehicle","Radar Tank","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Radar_Tank/Unit_Veh_Radar_Tank_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Radar_Tank","combat.vehicle","Radar Tank","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Radar_Tank_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Radar_Tank","combat.vehicle","Radar Tank","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Radar_Tank_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Tank_USA","combat.vehicle","Battle Tank","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Tank_USA/Unit_Veh_Tank_USA_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Tank_USA","combat.vehicle","Battle Tank","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Tank_USA_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Tank_USA","combat.vehicle","Battle Tank","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Tank_USA_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Canopy","combat.vehicle","Canopy Truck","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Truck_Canopy/Unit_Veh_Truck_Canopy_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Truck_Canopy","combat.vehicle","Canopy Truck","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Truck_Canopy_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Canopy","combat.vehicle","Canopy Truck","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Truck_Canopy_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Tanker","combat.vehicle","Tanker Truck","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Truck_Tanker/Unit_Veh_Truck_Tanker_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Truck_Tanker","combat.vehicle","Tanker Truck","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Truck_Tanker_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Tanker","combat.vehicle","Tanker Truck","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Truck_Tanker_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Tray","combat.vehicle","Cargo Truck","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Vehicles/Unit_Veh_Truck_Tray/Unit_Veh_Truck_Tray_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Veh_Truck_Tray","combat.vehicle","Cargo Truck","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Veh_Truck_Tray_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Veh_Truck_Tray","combat.vehicle","Cargo Truck","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Veh_Truck_Tray_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"upgrade.air.drone_sensor","combat.upgradeTrack","Drone Sensor Array","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.air.drone_sensor_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.air.drone_sensor","combat.upgradeTrack","Drone Sensor Array","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.air.drone_sensor_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.air.helicopter_avionics","combat.upgradeTrack","Helicopter Avionics","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.air.helicopter_avionics_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.air.helicopter_avionics","combat.upgradeTrack","Helicopter Avionics","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.air.helicopter_avionics_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.air.jet_weapons","combat.upgradeTrack","Jet Weapons Package","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.air.jet_weapons_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.air.jet_weapons","combat.upgradeTrack","Jet Weapons Package","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.air.jet_weapons_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.air.transport_aircraft","combat.upgradeTrack","Transport Aircraft Safety","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.air.transport_aircraft_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.air.transport_aircraft","combat.upgradeTrack","Transport Aircraft Safety","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.air.transport_aircraft_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.air_operations","combat.upgradeTrack","Air Operations Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.air_operations_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.air_operations","combat.upgradeTrack","Air Operations Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.air_operations_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.armory_supply","combat.upgradeTrack","Armory Supply Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.armory_supply_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.armory_supply","combat.upgradeTrack","Armory Supply Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.armory_supply_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.base_defense","combat.upgradeTrack","Base Defense Hardening","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.base_defense_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.base_defense","combat.upgradeTrack","Base Defense Hardening","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.base_defense_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.civic_support","combat.upgradeTrack","Civic Support Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.civic_support_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.civic_support","combat.upgradeTrack","Civic Support Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.civic_support_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.command_post","combat.upgradeTrack","Command Post Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.command_post_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.command_post","combat.upgradeTrack","Command Post Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.command_post_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.infrastructure","combat.upgradeTrack","Infrastructure Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.infrastructure_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.infrastructure","combat.upgradeTrack","Infrastructure Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.infrastructure_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.medical_support","combat.upgradeTrack","Medical Support Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.medical_support_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.medical_support","combat.upgradeTrack","Medical Support Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.medical_support_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.naval_operations","combat.upgradeTrack","Naval Operations Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.naval_operations_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.naval_operations","combat.upgradeTrack","Naval Operations Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.naval_operations_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
